dataset,site,recording,split,scene_id,batch_id,timestamp,frame_index,camera_id,source_detection_id,local_track_id,gt_global_id,gt_world_x,gt_world_y,has_gt
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.200,152,CB,smoke_pair|smoke_001|CB|5|152,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.200,152,CA,smoke_pair|smoke_001|CA|6|152,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.200,152,CB,smoke_pair|smoke_001|CB|6|152,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.200,152,CA,smoke_pair|smoke_001|CA|7|152,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.200,152,CB,smoke_pair|smoke_001|CB|7|152,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.200,152,CA,smoke_pair|smoke_001|CA|8|152,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.200,152,CB,smoke_pair|smoke_001|CB|8|152,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.300,153,CA,smoke_pair|smoke_001|CA|1|153,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.300,153,CB,smoke_pair|smoke_001|CB|1|153,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.300,153,CA,smoke_pair|smoke_001|CA|2|153,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.300,153,CB,smoke_pair|smoke_001|CB|2|153,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.300,153,CA,smoke_pair|smoke_001|CA|3|153,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.300,153,CB,smoke_pair|smoke_001|CB|3|153,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.300,153,CA,smoke_pair|smoke_001|CA|4|153,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.300,153,CB,smoke_pair|smoke_001|CB|4|153,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.300,153,CA,smoke_pair|smoke_001|CA|5|153,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.300,153,CB,smoke_pair|smoke_001|CB|5|153,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.300,153,CA,smoke_pair|smoke_001|CA|6|153,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.300,153,CB,smoke_pair|smoke_001|CB|6|153,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.300,153,CA,smoke_pair|smoke_001|CA|7|153,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.300,153,CB,smoke_pair|smoke_001|CB|7|153,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.300,153,CA,smoke_pair|smoke_001|CA|8|153,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.300,153,CB,smoke_pair|smoke_001|CB|8|153,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.400,154,CA,smoke_pair|smoke_001|CA|1|154,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.400,154,CB,smoke_pair|smoke_001|CB|1|154,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.400,154,CA,smoke_pair|smoke_001|CA|2|154,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.400,154,CB,smoke_pair|smoke_001|CB|2|154,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.400,154,CA,smoke_pair|smoke_001|CA|3|154,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.400,154,CB,smoke_pair|smoke_001|CB|3|154,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.400,154,CA,smoke_pair|smoke_001|CA|4|154,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.400,154,CB,smoke_pair|smoke_001|CB|4|154,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.400,154,CA,smoke_pair|smoke_001|CA|5|154,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.400,154,CB,smoke_pair|smoke_001|CB|5|154,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.400,154,CA,smoke_pair|smoke_001|CA|6|154,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.400,154,CB,smoke_pair|smoke_001|CB|6|154,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.400,154,CA,smoke_pair|smoke_001|CA|7|154,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.400,154,CB,smoke_pair|smoke_001|CB|7|154,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.400,154,CA,smoke_pair|smoke_001|CA|8|154,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.400,154,CB,smoke_pair|smoke_001|CB|8|154,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.500,155,CA,smoke_pair|smoke_001|CA|1|155,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.500,155,CB,smoke_pair|smoke_001|CB|1|155,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.500,155,CA,smoke_pair|smoke_001|CA|2|155,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.500,155,CB,smoke_pair|smoke_001|CB|2|155,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.500,155,CA,smoke_pair|smoke_001|CA|3|155,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.500,155,CB,smoke_pair|smoke_001|CB|3|155,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.500,155,CA,smoke_pair|smoke_001|CA|4|155,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.500,155,CB,smoke_pair|smoke_001|CB|4|155,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.500,155,CA,smoke_pair|smoke_001|CA|5|155,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.500,155,CB,smoke_pair|smoke_001|CB|5|155,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.500,155,CA,smoke_pair|smoke_001|CA|6|155,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.500,155,CB,smoke_pair|smoke_001|CB|6|155,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.500,155,CA,smoke_pair|smoke_001|CA|7|155,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.500,155,CB,smoke_pair|smoke_001|CB|7|155,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.500,155,CA,smoke_pair|smoke_001|CA|8|155,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.500,155,CB,smoke_pair|smoke_001|CB|8|155,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.600,156,CA,smoke_pair|smoke_001|CA|1|156,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.600,156,CB,smoke_pair|smoke_001|CB|1|156,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.600,156,CA,smoke_pair|smoke_001|CA|2|156,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.600,156,CB,smoke_pair|smoke_001|CB|2|156,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.600,156,CA,smoke_pair|smoke_001|CA|3|156,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.600,156,CB,smoke_pair|smoke_001|CB|3|156,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.600,156,CA,smoke_pair|smoke_001|CA|4|156,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.600,156,CB,smoke_pair|smoke_001|CB|4|156,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.600,156,CA,smoke_pair|smoke_001|CA|5|156,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.600,156,CB,smoke_pair|smoke_001|CB|5|156,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.600,156,CA,smoke_pair|smoke_001|CA|6|156,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.600,156,CB,smoke_pair|smoke_001|CB|6|156,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.600,156,CA,smoke_pair|smoke_001|CA|7|156,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.600,156,CB,smoke_pair|smoke_001|CB|7|156,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.600,156,CA,smoke_pair|smoke_001|CA|8|156,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.600,156,CB,smoke_pair|smoke_001|CB|8|156,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.700,157,CA,smoke_pair|smoke_001|CA|1|157,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.700,157,CB,smoke_pair|smoke_001|CB|1|157,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.700,157,CA,smoke_pair|smoke_001|CA|2|157,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.700,157,CB,smoke_pair|smoke_001|CB|2|157,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.700,157,CA,smoke_pair|smoke_001|CA|3|157,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.700,157,CB,smoke_pair|smoke_001|CB|3|157,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.700,157,CA,smoke_pair|smoke_001|CA|4|157,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.700,157,CB,smoke_pair|smoke_001|CB|4|157,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.700,157,CA,smoke_pair|smoke_001|CA|5|157,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.700,157,CB,smoke_pair|smoke_001|CB|5|157,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.700,157,CA,smoke_pair|smoke_001|CA|6|157,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.700,157,CB,smoke_pair|smoke_001|CB|6|157,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.700,157,CA,smoke_pair|smoke_001|CA|7|157,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.700,157,CB,smoke_pair|smoke_001|CB|7|157,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.700,157,CA,smoke_pair|smoke_001|CA|8|157,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.700,157,CB,smoke_pair|smoke_001|CB|8|157,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.800,158,CA,smoke_pair|smoke_001|CA|1|158,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.800,158,CB,smoke_pair|smoke_001|CB|1|158,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.800,158,CA,smoke_pair|smoke_001|CA|2|158,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.800,158,CB,smoke_pair|smoke_001|CB|2|158,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.800,158,CA,smoke_pair|smoke_001|CA|3|158,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.800,158,CB,smoke_pair|smoke_001|CB|3|158,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.800,158,CA,smoke_pair|smoke_001|CA|4|158,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.800,158,CB,smoke_pair|smoke_001|CB|4|158,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.800,158,CA,smoke_pair|smoke_001|CA|5|158,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.800,158,CB,smoke_pair|smoke_001|CB|5|158,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.800,158,CA,smoke_pair|smoke_001|CA|6|158,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.800,158,CB,smoke_pair|smoke_001|CB|6|158,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.800,158,CA,smoke_pair|smoke_001|CA|7|158,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.800,158,CB,smoke_pair|smoke_001|CB|7|158,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.800,158,CA,smoke_pair|smoke_001|CA|8|158,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.800,158,CB,smoke_pair|smoke_001|CB|8|158,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.900,159,CA,smoke_pair|smoke_001|CA|1|159,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.900,159,CB,smoke_pair|smoke_001|CB|1|159,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.900,159,CA,smoke_pair|smoke_001|CA|2|159,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.900,159,CB,smoke_pair|smoke_001|CB|2|159,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.900,159,CA,smoke_pair|smoke_001|CA|3|159,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.900,159,CB,smoke_pair|smoke_001|CB|3|159,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.900,159,CA,smoke_pair|smoke_001|CA|4|159,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.900,159,CB,smoke_pair|smoke_001|CB|4|159,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.900,159,CA,smoke_pair|smoke_001|CA|5|159,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.900,159,CB,smoke_pair|smoke_001|CB|5|159,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.900,159,CA,smoke_pair|smoke_001|CA|6|159,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.900,159,CB,smoke_pair|smoke_001|CB|6|159,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.900,159,CA,smoke_pair|smoke_001|CA|7|159,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.900,159,CB,smoke_pair|smoke_001|CB|7|159,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.900,159,CA,smoke_pair|smoke_001|CA|8|159,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,15.900,159,CB,smoke_pair|smoke_001|CB|8|159,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.000,160,CA,smoke_pair|smoke_001|CA|1|160,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.000,160,CB,smoke_pair|smoke_001|CB|1|160,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.000,160,CA,smoke_pair|smoke_001|CA|2|160,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.000,160,CB,smoke_pair|smoke_001|CB|2|160,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.000,160,CA,smoke_pair|smoke_001|CA|3|160,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.000,160,CB,smoke_pair|smoke_001|CB|3|160,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.000,160,CA,smoke_pair|smoke_001|CA|4|160,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.000,160,CB,smoke_pair|smoke_001|CB|4|160,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.000,160,CA,smoke_pair|smoke_001|CA|5|160,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.000,160,CB,smoke_pair|smoke_001|CB|5|160,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.000,160,CA,smoke_pair|smoke_001|CA|6|160,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.000,160,CB,smoke_pair|smoke_001|CB|6|160,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.000,160,CA,smoke_pair|smoke_001|CA|7|160,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.000,160,CB,smoke_pair|smoke_001|CB|7|160,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.000,160,CA,smoke_pair|smoke_001|CA|8|160,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.000,160,CB,smoke_pair|smoke_001|CB|8|160,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.100,161,CA,smoke_pair|smoke_001|CA|1|161,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.100,161,CB,smoke_pair|smoke_001|CB|1|161,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.100,161,CA,smoke_pair|smoke_001|CA|2|161,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.100,161,CB,smoke_pair|smoke_001|CB|2|161,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.100,161,CA,smoke_pair|smoke_001|CA|3|161,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.100,161,CB,smoke_pair|smoke_001|CB|3|161,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.100,161,CA,smoke_pair|smoke_001|CA|4|161,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.100,161,CB,smoke_pair|smoke_001|CB|4|161,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.100,161,CA,smoke_pair|smoke_001|CA|5|161,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.100,161,CB,smoke_pair|smoke_001|CB|5|161,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.100,161,CA,smoke_pair|smoke_001|CA|6|161,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.100,161,CB,smoke_pair|smoke_001|CB|6|161,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.100,161,CA,smoke_pair|smoke_001|CA|7|161,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.100,161,CB,smoke_pair|smoke_001|CB|7|161,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.100,161,CA,smoke_pair|smoke_001|CA|8|161,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.100,161,CB,smoke_pair|smoke_001|CB|8|161,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.200,162,CA,smoke_pair|smoke_001|CA|1|162,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.200,162,CB,smoke_pair|smoke_001|CB|1|162,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.200,162,CA,smoke_pair|smoke_001|CA|2|162,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.200,162,CB,smoke_pair|smoke_001|CB|2|162,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.200,162,CA,smoke_pair|smoke_001|CA|3|162,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.200,162,CB,smoke_pair|smoke_001|CB|3|162,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.200,162,CA,smoke_pair|smoke_001|CA|4|162,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.200,162,CB,smoke_pair|smoke_001|CB|4|162,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.200,162,CA,smoke_pair|smoke_001|CA|5|162,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.200,162,CB,smoke_pair|smoke_001|CB|5|162,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.200,162,CA,smoke_pair|smoke_001|CA|6|162,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.200,162,CB,smoke_pair|smoke_001|CB|6|162,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.200,162,CA,smoke_pair|smoke_001|CA|7|162,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.200,162,CB,smoke_pair|smoke_001|CB|7|162,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.200,162,CA,smoke_pair|smoke_001|CA|8|162,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.200,162,CB,smoke_pair|smoke_001|CB|8|162,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.300,163,CA,smoke_pair|smoke_001|CA|1|163,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.300,163,CB,smoke_pair|smoke_001|CB|1|163,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.300,163,CA,smoke_pair|smoke_001|CA|2|163,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.300,163,CB,smoke_pair|smoke_001|CB|2|163,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.300,163,CA,smoke_pair|smoke_001|CA|3|163,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.300,163,CB,smoke_pair|smoke_001|CB|3|163,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.300,163,CA,smoke_pair|smoke_001|CA|4|163,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.300,163,CB,smoke_pair|smoke_001|CB|4|163,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.300,163,CA,smoke_pair|smoke_001|CA|5|163,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.300,163,CB,smoke_pair|smoke_001|CB|5|163,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.300,163,CA,smoke_pair|smoke_001|CA|6|163,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.300,163,CB,smoke_pair|smoke_001|CB|6|163,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.300,163,CA,smoke_pair|smoke_001|CA|7|163,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.300,163,CB,smoke_pair|smoke_001|CB|7|163,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.300,163,CA,smoke_pair|smoke_001|CA|8|163,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.300,163,CB,smoke_pair|smoke_001|CB|8|163,8,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.400,164,CA,smoke_pair|smoke_001|CA|1|164,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.400,164,CB,smoke_pair|smoke_001|CB|1|164,1,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.400,164,CA,smoke_pair|smoke_001|CA|2|164,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.400,164,CB,smoke_pair|smoke_001|CB|2|164,2,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.400,164,CA,smoke_pair|smoke_001|CA|3|164,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.400,164,CB,smoke_pair|smoke_001|CB|3|164,3,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.400,164,CA,smoke_pair|smoke_001|CA|4|164,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.400,164,CB,smoke_pair|smoke_001|CB|4|164,4,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.400,164,CA,smoke_pair|smoke_001|CA|5|164,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.400,164,CB,smoke_pair|smoke_001|CB|5|164,5,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.400,164,CA,smoke_pair|smoke_001|CA|6|164,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.400,164,CB,smoke_pair|smoke_001|CB|6|164,6,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.400,164,CA,smoke_pair|smoke_001|CA|7|164,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.400,164,CB,smoke_pair|smoke_001|CB|7|164,7,,,,0
synthetic,smoke_pair,smoke_pair,train,smoke_pair,smoke_001,16.400,164,CA,smoke_pair|smoke_001|CA|8|164,8,,,,0
